________________MONTE CARLO 2D ISING MODEL________________
Lattice Size: 16 x 16	 Measurements: 10000
Sweep for temperature 2.352900
temperature | magnetization | magnetization**2 | magnetization**4 | energy | energy**2 | g0 | gk
2.352900	0.601562	0.361877	0.130955	-1.296875	1.681885	0.601562	0.011324
2.352900	-0.789062	0.622620	0.387655	-1.453125	2.111572	0.765625	0.002332
2.352900	0.703125	0.494385	0.244416	-1.187500	1.410156	0.242188	0.029133
2.352900	0.750000	0.562500	0.316406	-1.406250	1.977539	0.765625	0.011662
2.352900	0.601562	0.361877	0.130955	-1.218750	1.485352	0.335938	0.056445
2.352900	0.531250	0.282227	0.079652	-1.203125	1.447510	0.503906	0.001409
2.352900	0.578125	0.334229	0.111709	-1.359375	1.847900	0.695312	0.030389
2.352900	0.804688	0.647522	0.419285	-1.390625	1.933838	0.835938	0.000628
2.352900	-0.484375	0.234619	0.055046	-1.171875	1.373291	0.632812	0.002536
2.352900	-0.523438	0.273987	0.075069	-1.453125	2.111572	0.613281	0.005341
2.352900	0.625000	0.390625	0.152588	-1.296875	1.681885	0.667969	0.004857
2.352900	0.726562	0.527893	0.278671	-1.406250	1.977539	0.730469	0.012110
2.352900	0.492188	0.242249	0.058684	-1.015625	1.031494	0.421875	0.004189
2.352900	0.593750	0.352539	0.124284	-1.187500	1.410156	0.617188	0.002782
2.352900	0.578125	0.334229	0.111709	-1.375000	1.890625	0.695312	0.000460
2.352900	0.726562	0.527893	0.278671	-1.484375	2.203369	0.601562	0.001504
2.352900	0.757812	0.574280	0.329797	-1.453125	2.111572	0.773438	0.000171
2.352900	0.304688	0.092834	0.008618	-1.031250	1.063477	0.480469	0.004108
2.352900	0.335938	0.112854	0.012736	-1.156250	1.336914	0.414062	0.001451
2.352900	-0.406250	0.165039	0.027238	-1.125000	1.265625	0.492188	0.010221
2.352900	-0.359375	0.129150	0.016680	-1.234375	1.523682	0.593750	0.005959
2.352900	0.578125	0.334229	0.111709	-1.406250	1.977539	0.640625	0.006222
2.352900	0.445312	0.198303	0.039324	-1.250000	1.562500	0.085938	0.026005
2.352900	-0.757812	0.574280	0.329797	-1.343750	1.805664	0.792969	0.000186
2.352900	-0.804688	0.647522	0.419285	-1.421875	2.021729	0.828125	0.001045
2.352900	0.671875	0.451416	0.203776	-1.312500	1.722656	0.667969	0.016309
2.352900	-0.515625	0.265869	0.070686	-1.203125	1.447510	0.433594	0.033461
2.352900	0.601562	0.361877	0.130955	-1.343750	1.805664	0.675781	0.003926
2.352900	-0.421875	0.177979	0.031676	-1.203125	1.447510	0.605469	0.022123
2.352900	-0.757812	0.574280	0.329797	-1.328125	1.763916	0.710938	0.000406
2.352900	-0.031250	0.000977	0.000001	-1.218750	1.485352	0.417969	0.006333
2.352900	0.562500	0.316406	0.100113	-1.328125	1.763916	0.566406	0.035876
2.352900	0.546875	0.299072	0.089444	-1.203125	1.447510	0.273438	0.002227
2.352900	0.656250	0.430664	0.185472	-1.421875	2.021729	0.726562	0.003130
2.352900	-0.929688	0.864319	0.747047	-1.734375	3.008057	0.875000	0.001052
2.352900	0.406250	0.165039	0.027238	-1.093750	1.196289	0.503906	0.013070
2.352900	-0.757812	0.574280	0.329797	-1.687500	2.847656	0.824219	0.006183
2.352900	0.765625	0.586182	0.343609	-1.453125	2.111572	0.656250	0.002940
2.352900	0.742188	0.550842	0.303427	-1.343750	1.805664	0.781250	0.000163
2.352900	-0.593750	0.352539	0.124284	-1.328125	1.763916	0.656250	0.006411
2.352900	-0.750000	0.562500	0.316406	-1.421875	2.021729	0.660156	0.010764
2.352900	-0.843750	0.711914	0.506822	-1.578125	2.490479	0.761719	0.009364
2.352900	-0.632812	0.400452	0.160362	-1.250000	1.562500	0.710938	0.000218
2.352900	-0.804688	0.647522	0.419285	-1.500000	2.250000	0.687500	0.003827
2.352900	0.757812	0.574280	0.329797	-1.484375	2.203369	0.816406	0.004301
2.352900	-0.867188	0.752014	0.565525	-1.593750	2.540039	0.875000	0.000064
2.352900	0.750000	0.562500	0.316406	-1.359375	1.847900	0.695312	0.001022
2.352900	-0.726562	0.527893	0.278671	-1.453125	2.111572	0.753906	0.012127
2.352900	-0.757812	0.574280	0.329797	-1.484375	2.203369	0.742188	0.002771
2.352900	-0.835938	0.698792	0.488310	-1.531250	2.344727	0.777344	0.013870
2.352900	-0.828125	0.685791	0.470309	-1.500000	2.250000	0.769531	0.011747
2.352900	-0.539062	0.290588	0.084442	-1.312500	1.722656	0.578125	0.005599
2.352900	-0.632812	0.400452	0.160362	-1.375000	1.890625	0.550781	0.012541
2.352900	0.718750	0.516602	0.266877	-1.343750	1.805664	0.769531	0.002416
2.352900	-0.773438	0.598206	0.357850	-1.406250	1.977539	0.394531	0.000373
2.352900	0.804688	0.647522	0.419285	-1.468750	2.157227	0.832031	0.004695
2.352900	0.343750	0.118164	0.013963	-1.312500	1.722656	0.617188	0.017509
2.352900	-0.531250	0.282227	0.079652	-1.218750	1.485352	0.539062	0.005104
2.352900	0.578125	0.334229	0.111709	-1.406250	1.977539	0.695312	0.004120
2.352900	-0.851562	0.725159	0.525855	-1.562500	2.441406	0.789062	0.004565
2.352900	-0.828125	0.685791	0.470309	-1.484375	2.203369	0.089844	0.063320
2.352900	0.781250	0.610352	0.372529	-1.437500	2.066406	0.679688	0.009285
2.352900	-0.593750	0.352539	0.124284	-1.250000	1.562500	0.609375	0.000152
2.352900	0.234375	0.054932	0.003017	-1.171875	1.373291	0.347656	0.007332
2.352900	0.906250	0.821289	0.674516	-1.671875	2.795166	0.792969	0.004721
2.352900	0.609375	0.371338	0.137892	-1.218750	1.485352	0.640625	0.017815
2.352900	0.742188	0.550842	0.303427	-1.218750	1.485352	0.777344	0.009916
2.352900	-0.687500	0.472656	0.223404	-1.421875	2.021729	0.753906	0.006445
2.352900	0.382812	0.146545	0.021476	-1.187500	1.410156	0.457031	0.008331
