#________________MONTE CARLO 2D ISING MODEL________________
#Lattice Size: 250 x 250	 Measurements: 10000
#Sweep for temperature 2.275000
#temperature | magnetization | magnetization**2 | magnetization**4 | energy | energy**2 | clustersize | gk | xi
2.275000	0.366560	0.134366	0.018054	-1.385024	1.918291	25	24.861374	2.971201
2.275000	0.395424	0.156360	0.024448	-1.407296	1.980482	27520	918.758746	214.102520
2.275000	0.589280	0.347251	0.120583	-1.428096	2.039458	36513	154.165403	611.058918
2.275000	0.420032	0.176427	0.031126	-1.405760	1.976161	29615	1414.616136	177.655958
2.275000	0.634176	0.402179	0.161748	-1.418752	2.012857	5	4.998232	0.748430
2.275000	-0.493056	0.243104	0.059100	-1.402560	1.967175	18064	173.395460	404.171064
2.275000	0.527680	0.278446	0.077532	-1.399168	1.957671	49	48.487563	4.090500
2.275000	0.636736	0.405433	0.164376	-1.429696	2.044031	1	1.000000	0.000000
2.275000	-0.474304	0.224964	0.050609	-1.400640	1.961792	4686	2909.021188	31.098486
2.275000	0.633824	0.401733	0.161389	-1.432000	2.050624	36736	35.378205	1281.564258
2.275000	0.538528	0.290012	0.084107	-1.420672	2.018309	7	6.987736	1.666909
2.275000	0.467872	0.218904	0.047919	-1.417152	2.008320	5	4.996716	1.020027
2.275000	0.426848	0.182199	0.033197	-1.392704	1.939624	1	1.000000	0.000001
2.275000	-0.238912	0.057079	0.003258	-1.380480	1.905725	1	1.000000	0.000000
2.275000	-0.487040	0.237208	0.056268	-1.394944	1.945869	29710	268.848594	416.385005
2.275000	-0.432832	0.187344	0.035098	-1.396544	1.950335	30115	52.588068	951.349015
2.275000	-0.410880	0.168822	0.028501	-1.404928	1.973823	28768	1663.436554	160.616315
2.275000	-0.527904	0.278683	0.077664	-1.402048	1.965739	13	12.975433	1.731344
2.275000	0.340416	0.115883	0.013429	-1.400896	1.962510	4434	2067.048930	42.578547
2.275000	-0.095712	0.009161	0.000084	-1.381440	1.908376	11547	747.533836	151.236733
2.275000	0.581536	0.338184	0.114368	-1.399616	1.958925	30614	418.784228	337.866771
2.275000	-0.597408	0.356896	0.127375	-1.428416	2.040372	37340	49.791460	1088.908900
2.275000	0.352224	0.124062	0.015391	-1.414784	2.001614	26384	260.234333	398.664132
2.275000	-0.557664	0.310989	0.096714	-1.396864	1.951229	112	109.659323	5.813258
2.275000	0.462336	0.213755	0.045691	-1.407680	1.981563	1	1.000000	0.000000
2.275000	0.502848	0.252856	0.063936	-1.397696	1.953554	30026	65.118292	853.487897
2.275000	-0.321920	0.103632	0.010740	-1.398528	1.955881	4011	2023.582174	39.432630
2.275000	0.314624	0.098988	0.009799	-1.388480	1.927877	3837	2026.086316	37.617634
2.275000	0.224800	0.050535	0.002554	-1.384960	1.918114	36	35.859004	2.495028
